province,country,lat,long,date_observation,cases
India,India,21,78,2020-04-03,72
India,India,21,78,2020-04-04,86
India,India,21,78,2020-04-05,99
India,India,21,78,2020-04-06,136
India,India,21,78,2020-04-07,150
India,India,21,78,2020-04-08,178
India,India,21,78,2020-04-09,226
India,India,21,78,2020-04-10,246
India,India,21,78,2020-04-11,288
Indonesia,Indonesia,-0.7893,113.9213,2020-01-22,0
Indonesia,Indonesia,-0.7893,113.9213,2020-01-23,0
Indonesia,Indonesia,-0.7893,113.9213,2020-01-24,0
Indonesia,Indonesia,-0.7893,113.9213,2020-01-25,0
Indonesia,Indonesia,-0.7893,113.9213,2020-01-26,0
Indonesia,Indonesia,-0.7893,113.9213,2020-01-27,0
Indonesia,Indonesia,-0.7893,113.9213,2020-01-28,0
Indonesia,Indonesia,-0.7893,113.9213,2020-01-29,0
Indonesia,Indonesia,-0.7893,113.9213,2020-01-30,0
Indonesia,Indonesia,-0.7893,113.9213,2020-01-31,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-01,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-02,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-03,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-04,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-05,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-06,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-07,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-08,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-09,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-10,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-11,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-12,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-13,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-14,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-15,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-16,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-17,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-18,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-19,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-20,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-21,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-22,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-23,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-24,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-25,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-26,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-27,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-28,0
Indonesia,Indonesia,-0.7893,113.9213,2020-02-29,0
Indonesia,Indonesia,-0.7893,113.9213,2020-03-01,0
Indonesia,Indonesia,-0.7893,113.9213,2020-03-02,0
Indonesia,Indonesia,-0.7893,113.9213,2020-03-03,0
Indonesia,Indonesia,-0.7893,113.9213,2020-03-04,0
Indonesia,Indonesia,-0.7893,113.9213,2020-03-05,0
Indonesia,Indonesia,-0.7893,113.9213,2020-03-06,0
Indonesia,Indonesia,-0.7893,113.9213,2020-03-07,0
Indonesia,Indonesia,-0.7893,113.9213,2020-03-08,0
Indonesia,Indonesia,-0.7893,113.9213,2020-03-09,0
Indonesia,Indonesia,-0.7893,113.9213,2020-03-10,0
Indonesia,Indonesia,-0.7893,113.9213,2020-03-11,1
Indonesia,Indonesia,-0.7893,113.9213,2020-03-12,1
Indonesia,Indonesia,-0.7893,113.9213,2020-03-13,4
Indonesia,Indonesia,-0.7893,113.9213,2020-03-14,5
Indonesia,Indonesia,-0.7893,113.9213,2020-03-15,5
Indonesia,Indonesia,-0.7893,113.9213,2020-03-16,5
Indonesia,Indonesia,-0.7893,113.9213,2020-03-17,5
Indonesia,Indonesia,-0.7893,113.9213,2020-03-18,19
Indonesia,Indonesia,-0.7893,113.9213,2020-03-19,25
Indonesia,Indonesia,-0.7893,113.9213,2020-03-20,32
Indonesia,Indonesia,-0.7893,113.9213,2020-03-21,38
Indonesia,Indonesia,-0.7893,113.9213,2020-03-22,48
Indonesia,Indonesia,-0.7893,113.9213,2020-03-23,49
Indonesia,Indonesia,-0.7893,113.9213,2020-03-24,55
Indonesia,Indonesia,-0.7893,113.9213,2020-03-25,58
Indonesia,Indonesia,-0.7893,113.9213,2020-03-26,78
Indonesia,Indonesia,-0.7893,113.9213,2020-03-27,87
Indonesia,Indonesia,-0.7893,113.9213,2020-03-28,102
Indonesia,Indonesia,-0.7893,113.9213,2020-03-29,114
Indonesia,Indonesia,-0.7893,113.9213,2020-03-30,122
Indonesia,Indonesia,-0.7893,113.9213,2020-03-31,136
Indonesia,Indonesia,-0.7893,113.9213,2020-04-01,157
Indonesia,Indonesia,-0.7893,113.9213,2020-04-02,170
Indonesia,Indonesia,-0.7893,113.9213,2020-04-03,181
Indonesia,Indonesia,-0.7893,113.9213,2020-04-04,191
Indonesia,Indonesia,-0.7893,113.9213,2020-04-05,198
Indonesia,Indonesia,-0.7893,113.9213,2020-04-06,209
Indonesia,Indonesia,-0.7893,113.9213,2020-04-07,221
Indonesia,Indonesia,-0.7893,113.9213,2020-04-08,240
Indonesia,Indonesia,-0.7893,113.9213,2020-04-09,280
Indonesia,Indonesia,-0.7893,113.9213,2020-04-10,306
Indonesia,Indonesia,-0.7893,113.9213,2020-04-11,327
Iran,Iran,32,53,2020-01-22,0
Iran,Iran,32,53,2020-01-23,0
Iran,Iran,32,53,2020-01-24,0
Iran,Iran,32,53,2020-01-25,0
Iran,Iran,32,53,2020-01-26,0
Iran,Iran,32,53,2020-01-27,0
Iran,Iran,32,53,2020-01-28,0
Iran,Iran,32,53,2020-01-29,0
Iran,Iran,32,53,2020-01-30,0
Iran,Iran,32,53,2020-01-31,0
Iran,Iran,32,53,2020-02-01,0
Iran,Iran,32,53,2020-02-02,0
Iran,Iran,32,53,2020-02-03,0
Iran,Iran,32,53,2020-02-04,0
Iran,Iran,32,53,2020-02-05,0
Iran,Iran,32,53,2020-02-06,0
Iran,Iran,32,53,2020-02-07,0
Iran,Iran,32,53,2020-02-08,0
Iran,Iran,32,53,2020-02-09,0
Iran,Iran,32,53,2020-02-10,0
Iran,Iran,32,53,2020-02-11,0
Iran,Iran,32,53,2020-02-12,0
Iran,Iran,32,53,2020-02-13,0
Iran,Iran,32,53,2020-02-14,0
Iran,Iran,32,53,2020-02-15,0
Iran,Iran,32,53,2020-02-16,0
Iran,Iran,32,53,2020-02-17,0
Iran,Iran,32,53,2020-02-18,0
Iran,Iran,32,53,2020-02-19,2
Iran,Iran,32,53,2020-02-20,2
Iran,Iran,32,53,2020-02-21,4
Iran,Iran,32,53,2020-02-22,5
Iran,Iran,32,53,2020-02-23,8
Iran,Iran,32,53,2020-02-24,12
Iran,Iran,32,53,2020-02-25,16
Iran,Iran,32,53,2020-02-26,19
Iran,Iran,32,53,2020-02-27,26
Iran,Iran,32,53,2020-02-28,34
Iran,Iran,32,53,2020-02-29,43
Iran,Iran,32,53,2020-03-01,54
Iran,Iran,32,53,2020-03-02,66
Iran,Iran,32,53,2020-03-03,77
Iran,Iran,32,53,2020-03-04,92
Iran,Iran,32,53,2020-03-05,107
Iran,Iran,32,53,2020-03-06,124
Iran,Iran,32,53,2020-03-07,145
Iran,Iran,32,53,2020-03-08,194
Iran,Iran,32,53,2020-03-09,237
Iran,Iran,32,53,2020-03-10,291
Iran,Iran,32,53,2020-03-11,354
Iran,Iran,32,53,2020-03-12,429
Iran,Iran,32,53,2020-03-13,514
Iran,Iran,32,53,2020-03-14,611
Iran,Iran,32,53,2020-03-15,724
Iran,Iran,32,53,2020-03-16,853
Iran,Iran,32,53,2020-03-17,988
Iran,Iran,32,53,2020-03-18,1135
Iran,Iran,32,53,2020-03-19,1284
Iran,Iran,32,53,2020-03-20,1433
Iran,Iran,32,53,2020-03-21,1556
Iran,Iran,32,53,2020-03-22,1685
Iran,Iran,32,53,2020-03-23,1812
Iran,Iran,32,53,2020-03-24,1934
Iran,Iran,32,53,2020-03-25,2077
Iran,Iran,32,53,2020-03-26,2234
Iran,Iran,32,53,2020-03-27,2378
Iran,Iran,32,53,2020-03-28,2517
Iran,Iran,32,53,2020-03-29,2640
Iran,Iran,32,53,2020-03-30,2757
Iran,Iran,32,53,2020-03-31,2898
Iran,Iran,32,53,2020-04-01,3036
Iran,Iran,32,53,2020-04-02,3160
Iran,Iran,32,53,2020-04-03,3294
Iran,Iran,32,53,2020-04-04,3452
Iran,Iran,32,53,2020-04-05,3603
Iran,Iran,32,53,2020-04-06,3739
Iran,Iran,32,53,2020-04-07,3872
Iran,Iran,32,53,2020-04-08,3993
Iran,Iran,32,53,2020-04-09,4110
Iran,Iran,32,53,2020-04-10,4232
Iran,Iran,32,53,2020-04-11,4357
Iraq,Iraq,33,44,2020-01-22,0
Iraq,Iraq,33,44,2020-01-23,0
Iraq,Iraq,33,44,2020-01-24,0
Iraq,Iraq,33,44,2020-01-25,0
Iraq,Iraq,33,44,2020-01-26,0
Iraq,Iraq,33,44,2020-01-27,0
Iraq,Iraq,33,44,2020-01-28,0
Iraq,Iraq,33,44,2020-01-29,0
Iraq,Iraq,33,44,2020-01-30,0
Iraq,Iraq,33,44,2020-01-31,0
Iraq,Iraq,33,44,2020-02-01,0
Iraq,Iraq,33,44,2020-02-02,0
Iraq,Iraq,33,44,2020-02-03,0
Iraq,Iraq,33,44,2020-02-04,0
Iraq,Iraq,33,44,2020-02-05,0
Iraq,Iraq,33,44,2020-02-06,0
Iraq,Iraq,33,44,2020-02-07,0
Iraq,Iraq,33,44,2020-02-08,0
Iraq,Iraq,33,44,2020-02-09,0
Iraq,Iraq,33,44,2020-02-10,0
Iraq,Iraq,33,44,2020-02-11,0
Iraq,Iraq,33,44,2020-02-12,0
Iraq,Iraq,33,44,2020-02-13,0
Iraq,Iraq,33,44,2020-02-14,0
Iraq,Iraq,33,44,2020-02-15,0
Iraq,Iraq,33,44,2020-02-16,0
Iraq,Iraq,33,44,2020-02-17,0
Iraq,Iraq,33,44,2020-02-18,0
Iraq,Iraq,33,44,2020-02-19,0
Iraq,Iraq,33,44,2020-02-20,0
Iraq,Iraq,33,44,2020-02-21,0
Iraq,Iraq,33,44,2020-02-22,0
Iraq,Iraq,33,44,2020-02-23,0
Iraq,Iraq,33,44,2020-02-24,0
Iraq,Iraq,33,44,2020-02-25,0
Iraq,Iraq,33,44,2020-02-26,0
Iraq,Iraq,33,44,2020-02-27,0
Iraq,Iraq,33,44,2020-02-28,0
Iraq,Iraq,33,44,2020-02-29,0
Iraq,Iraq,33,44,2020-03-01,0
Iraq,Iraq,33,44,2020-03-02,0
Iraq,Iraq,33,44,2020-03-03,0
Iraq,Iraq,33,44,2020-03-04,2
Iraq,Iraq,33,44,2020-03-05,2
Iraq,Iraq,33,44,2020-03-06,3
Iraq,Iraq,33,44,2020-03-07,4
Iraq,Iraq,33,44,2020-03-08,6
Iraq,Iraq,33,44,2020-03-09,6
Iraq,Iraq,33,44,2020-03-10,7
Iraq,Iraq,33,44,2020-03-11,7
Iraq,Iraq,33,44,2020-03-12,8
Iraq,Iraq,33,44,2020-03-13,9
Iraq,Iraq,33,44,2020-03-14,10
Iraq,Iraq,33,44,2020-03-15,10
Iraq,Iraq,33,44,2020-03-16,10
Iraq,Iraq,33,44,2020-03-17,11
Iraq,Iraq,33,44,2020-03-18,12
Iraq,Iraq,33,44,2020-03-19,13
Iraq,Iraq,33,44,2020-03-20,17
Iraq,Iraq,33,44,2020-03-21,17
Iraq,Iraq,33,44,2020-03-22,20
Iraq,Iraq,33,44,2020-03-23,23
Iraq,Iraq,33,44,2020-03-24,27
Iraq,Iraq,33,44,2020-03-25,29
Iraq,Iraq,33,44,2020-03-26,36
Iraq,Iraq,33,44,2020-03-27,40
Iraq,Iraq,33,44,2020-03-28,42
Iraq,Iraq,33,44,2020-03-29,42
Iraq,Iraq,33,44,2020-03-30,46
Iraq,Iraq,33,44,2020-03-31,50
Iraq,Iraq,33,44,2020-04-01,52
Iraq,Iraq,33,44,2020-04-02,54
Iraq,Iraq,33,44,2020-04-03,54
Iraq,Iraq,33,44,2020-04-04,56
Iraq,Iraq,33,44,2020-04-05,61
Iraq,Iraq,33,44,2020-04-06,64
Iraq,Iraq,33,44,2020-04-07,65
Iraq,Iraq,33,44,2020-04-08,69
Iraq,Iraq,33,44,2020-04-09,69
Iraq,Iraq,33,44,2020-04-10,70
Iraq,Iraq,33,44,2020-04-11,72
Ireland,Ireland,53.1424,-7.6921,2020-01-22,0
Ireland,Ireland,53.1424,-7.6921,2020-01-23,0
Ireland,Ireland,53.1424,-7.6921,2020-01-24,0
Ireland,Ireland,53.1424,-7.6921,2020-01-25,0
Ireland,Ireland,53.1424,-7.6921,2020-01-26,0
Ireland,Ireland,53.1424,-7.6921,2020-01-27,0
Ireland,Ireland,53.1424,-7.6921,2020-01-28,0
Ireland,Ireland,53.1424,-7.6921,2020-01-29,0
Ireland,Ireland,53.1424,-7.6921,2020-01-30,0
Ireland,Ireland,53.1424,-7.6921,2020-01-31,0
Ireland,Ireland,53.1424,-7.6921,2020-02-01,0
Ireland,Ireland,53.1424,-7.6921,2020-02-02,0
Ireland,Ireland,53.1424,-7.6921,2020-02-03,0
Ireland,Ireland,53.1424,-7.6921,2020-02-04,0
Ireland,Ireland,53.1424,-7.6921,2020-02-05,0
Ireland,Ireland,53.1424,-7.6921,2020-02-06,0
Ireland,Ireland,53.1424,-7.6921,2020-02-07,0
Ireland,Ireland,53.1424,-7.6921,2020-02-08,0
Ireland,Ireland,53.1424,-7.6921,2020-02-09,0
Ireland,Ireland,53.1424,-7.6921,2020-02-10,0
Ireland,Ireland,53.1424,-7.6921,2020-02-11,0
Ireland,Ireland,53.1424,-7.6921,2020-02-12,0
Ireland,Ireland,53.1424,-7.6921,2020-02-13,0
Ireland,Ireland,53.1424,-7.6921,2020-02-14,0
Ireland,Ireland,53.1424,-7.6921,2020-02-15,0
Ireland,Ireland,53.1424,-7.6921,2020-02-16,0
Ireland,Ireland,53.1424,-7.6921,2020-02-17,0
Ireland,Ireland,53.1424,-7.6921,2020-02-18,0
Ireland,Ireland,53.1424,-7.6921,2020-02-19,0
Ireland,Ireland,53.1424,-7.6921,2020-02-20,0
Ireland,Ireland,53.1424,-7.6921,2020-02-21,0
Ireland,Ireland,53.1424,-7.6921,2020-02-22,0
Ireland,Ireland,53.1424,-7.6921,2020-02-23,0
Ireland,Ireland,53.1424,-7.6921,2020-02-24,0
Ireland,Ireland,53.1424,-7.6921,2020-02-25,0
Ireland,Ireland,53.1424,-7.6921,2020-02-26,0
Ireland,Ireland,53.1424,-7.6921,2020-02-27,0
Ireland,Ireland,53.1424,-7.6921,2020-02-28,0
Ireland,Ireland,53.1424,-7.6921,2020-02-29,0
Ireland,Ireland,53.1424,-7.6921,2020-03-01,0
Ireland,Ireland,53.1424,-7.6921,2020-03-02,0
Ireland,Ireland,53.1424,-7.6921,2020-03-03,0
Ireland,Ireland,53.1424,-7.6921,2020-03-04,0
Ireland,Ireland,53.1424,-7.6921,2020-03-05,0
Ireland,Ireland,53.1424,-7.6921,2020-03-06,0
Ireland,Ireland,53.1424,-7.6921,2020-03-07,0
Ireland,Ireland,53.1424,-7.6921,2020-03-08,0
Ireland,Ireland,53.1424,-7.6921,2020-03-09,0
Ireland,Ireland,53.1424,-7.6921,2020-03-10,0
Ireland,Ireland,53.1424,-7.6921,2020-03-11,1
Ireland,Ireland,53.1424,-7.6921,2020-03-12,1
Ireland,Ireland,53.1424,-7.6921,2020-03-13,1
Ireland,Ireland,53.1424,-7.6921,2020-03-14,2
Ireland,Ireland,53.1424,-7.6921,2020-03-15,2
Ireland,Ireland,53.1424,-7.6921,2020-03-16,2
Ireland,Ireland,53.1424,-7.6921,2020-03-17,2
Ireland,Ireland,53.1424,-7.6921,2020-03-18,2
Ireland,Ireland,53.1424,-7.6921,2020-03-19,3
Ireland,Ireland,53.1424,-7.6921,2020-03-20,3
Ireland,Ireland,53.1424,-7.6921,2020-03-21,3
Ireland,Ireland,53.1424,-7.6921,2020-03-22,4
Ireland,Ireland,53.1424,-7.6921,2020-03-23,6
Ireland,Ireland,53.1424,-7.6921,2020-03-24,7
Ireland,Ireland,53.1424,-7.6921,2020-03-25,9
Ireland,Ireland,53.1424,-7.6921,2020-03-26,19
Ireland,Ireland,53.1424,-7.6921,2020-03-27,22
Ireland,Ireland,53.1424,-7.6921,2020-03-28,36
Ireland,Ireland,53.1424,-7.6921,2020-03-29,46
Ireland,Ireland,53.1424,-7.6921,2020-03-30,54
Ireland,Ireland,53.1424,-7.6921,2020-03-31,71
Ireland,Ireland,53.1424,-7.6921,2020-04-01,85
Ireland,Ireland,53.1424,-7.6921,2020-04-02,98
Ireland,Ireland,53.1424,-7.6921,2020-04-03,120
Ireland,Ireland,53.1424,-7.6921,2020-04-04,137
Ireland,Ireland,53.1424,-7.6921,2020-04-05,158
Ireland,Ireland,53.1424,-7.6921,2020-04-06,174
Ireland,Ireland,53.1424,-7.6921,2020-04-07,210
Ireland,Ireland,53.1424,-7.6921,2020-04-08,235
Ireland,Ireland,53.1424,-7.6921,2020-04-09,263
Ireland,Ireland,53.1424,-7.6921,2020-04-10,287
Ireland,Ireland,53.1424,-7.6921,2020-04-11,320
Israel,Israel,31,35,2020-01-22,0
Israel,Israel,31,35,2020-01-23,0
Israel,Israel,31,35,2020-01-24,0
Israel,Israel,31,35,2020-01-25,0
Israel,Israel,31,35,2020-01-26,0
Israel,Israel,31,35,2020-01-27,0
Israel,Israel,31,35,2020-01-28,0
Israel,Israel,31,35,2020-01-29,0
Israel,Israel,31,35,2020-01-30,0
Israel,Israel,31,35,2020-01-31,0
Israel,Israel,31,35,2020-02-01,0
Israel,Israel,31,35,2020-02-02,0
Israel,Israel,31,35,2020-02-03,0
Israel,Israel,31,35,2020-02-04,0
Israel,Israel,31,35,2020-02-05,0
Israel,Israel,31,35,2020-02-06,0
Israel,Israel,31,35,2020-02-07,0
Israel,Israel,31,35,2020-02-08,0
Israel,Israel,31,35,2020-02-09,0
Israel,Israel,31,35,2020-02-10,0
Israel,Israel,31,35,2020-02-11,0
Israel,Israel,31,35,2020-02-12,0
Israel,Israel,31,35,2020-02-13,0
Israel,Israel,31,35,2020-02-14,0
Israel,Israel,31,35,2020-02-15,0
Israel,Israel,31,35,2020-02-16,0
Israel,Israel,31,35,2020-02-17,0
Israel,Israel,31,35,2020-02-18,0
Israel,Israel,31,35,2020-02-19,0
Israel,Israel,31,35,2020-02-20,0
Israel,Israel,31,35,2020-02-21,0
Israel,Israel,31,35,2020-02-22,0
Israel,Israel,31,35,2020-02-23,0
Israel,Israel,31,35,2020-02-24,0
Israel,Israel,31,35,2020-02-25,0
Israel,Israel,31,35,2020-02-26,0
Israel,Israel,31,35,2020-02-27,0
Israel,Israel,31,35,2020-02-28,0
Israel,Israel,31,35,2020-02-29,0
Israel,Israel,31,35,2020-03-01,0
Israel,Israel,31,35,2020-03-02,0
Israel,Israel,31,35,2020-03-03,0
Israel,Israel,31,35,2020-03-04,0
Israel,Israel,31,35,2020-03-05,0
Israel,Israel,31,35,2020-03-06,0
Israel,Israel,31,35,2020-03-07,0
Israel,Israel,31,35,2020-03-08,0
Israel,Israel,31,35,2020-03-09,0
Israel,Israel,31,35,2020-03-10,0
Israel,Israel,31,35,2020-03-11,0
Israel,Israel,31,35,2020-03-12,0
Israel,Israel,31,35,2020-03-13,0
Israel,Israel,31,35,2020-03-14,0
Israel,Israel,31,35,2020-03-15,0
Israel,Israel,31,35,2020-03-16,0
Israel,Israel,31,35,2020-03-17,0
Israel,Israel,31,35,2020-03-18,0
Israel,Israel,31,35,2020-03-19,0
Israel,Israel,31,35,2020-03-20,0
Israel,Israel,31,35,2020-03-21,1
Israel,Israel,31,35,2020-03-22,1
Israel,Israel,31,35,2020-03-23,1
Israel,Israel,31,35,2020-03-24,3
Israel,Israel,31,35,2020-03-25,5
Israel,Israel,31,35,2020-03-26,8
Israel,Israel,31,35,2020-03-27,12
Israel,Israel,31,35,2020-03-28,12
Israel,Israel,31,35,2020-03-29,15
Israel,Israel,31,35,2020-03-30,16
Israel,Israel,31,35,2020-03-31,20
Israel,Israel,31,35,2020-04-01,26
Israel,Israel,31,35,2020-04-02,36
Israel,Israel,31,35,2020-04-03,40
Israel,Israel,31,35,2020-04-04,44
Israel,Israel,31,35,2020-04-05,49
Israel,Israel,31,35,2020-04-06,57
Israel,Israel,31,35,2020-04-07,65
Israel,Israel,31,35,2020-04-08,73
Israel,Israel,31,35,2020-04-09,86
Israel,Israel,31,35,2020-04-10,95
Israel,Israel,31,35,2020-04-11,101
Italy,Italy,43,12,2020-01-22,0
Italy,Italy,43,12,2020-01-23,0
Italy,Italy,43,12,2020-01-24,0
Italy,Italy,43,12,2020-01-25,0
Italy,Italy,43,12,2020-01-26,0
Italy,Italy,43,12,2020-01-27,0
Italy,Italy,43,12,2020-01-28,0
Italy,Italy,43,12,2020-01-29,0
Italy,Italy,43,12,2020-01-30,0
Italy,Italy,43,12,2020-01-31,0
Italy,Italy,43,12,2020-02-01,0
Italy,Italy,43,12,2020-02-02,0
Italy,Italy,43,12,2020-02-03,0
Italy,Italy,43,12,2020-02-04,0
Italy,Italy,43,12,2020-02-05,0
Italy,Italy,43,12,2020-02-06,0
Italy,Italy,43,12,2020-02-07,0
Italy,Italy,43,12,2020-02-08,0
Italy,Italy,43,12,2020-02-09,0
Italy,Italy,43,12,2020-02-10,0
Italy,Italy,43,12,2020-02-11,0
Italy,Italy,43,12,2020-02-12,0
Italy,Italy,43,12,2020-02-13,0
Italy,Italy,43,12,2020-02-14,0
Italy,Italy,43,12,2020-02-15,0
Italy,Italy,43,12,2020-02-16,0
Italy,Italy,43,12,2020-02-17,0
Italy,Italy,43,12,2020-02-18,0
Italy,Italy,43,12,2020-02-19,0
Italy,Italy,43,12,2020-02-20,0
Italy,Italy,43,12,2020-02-21,1
Italy,Italy,43,12,2020-02-22,2
Italy,Italy,43,12,2020-02-23,3
Italy,Italy,43,12,2020-02-24,7
Italy,Italy,43,12,2020-02-25,10
Italy,Italy,43,12,2020-02-26,12
Italy,Italy,43,12,2020-02-27,17
Italy,Italy,43,12,2020-02-28,21
Italy,Italy,43,12,2020-02-29,29
Italy,Italy,43,12,2020-03-01,34
Italy,Italy,43,12,2020-03-02,52
Italy,Italy,43,12,2020-03-03,79
Italy,Italy,43,12,2020-03-04,107
Italy,Italy,43,12,2020-03-05,148
Italy,Italy,43,12,2020-03-06,197
Italy,Italy,43,12,2020-03-07,233
Italy,Italy,43,12,2020-03-08,366
Italy,Italy,43,12,2020-03-09,463
Italy,Italy,43,12,2020-03-10,631
Italy,Italy,43,12,2020-03-11,827
Italy,Italy,43,12,2020-03-12,827
Italy,Italy,43,12,2020-03-13,1266
Italy,Italy,43,12,2020-03-14,1441
Italy,Italy,43,12,2020-03-15,1809
Italy,Italy,43,12,2020-03-16,2158
Italy,Italy,43,12,2020-03-17,2503
Italy,Italy,43,12,2020-03-18,2978
Italy,Italy,43,12,2020-03-19,3405
Italy,Italy,43,12,2020-03-20,4032
Italy,Italy,43,12,2020-03-21,4825
Italy,Italy,43,12,2020-03-22,5476
Italy,Italy,43,12,2020-03-23,6077
Italy,Italy,43,12,2020-03-24,6820
Italy,Italy,43,12,2020-03-25,7503
Italy,Italy,43,12,2020-03-26,8215
Italy,Italy,43,12,2020-03-27,9134
Italy,Italy,43,12,2020-03-28,10023
Italy,Italy,43,12,2020-03-29,10779
Italy,Italy,43,12,2020-03-30,11591
Italy,Italy,43,12,2020-03-31,12428
Italy,Italy,43,12,2020-04-01,13155
Italy,Italy,43,12,2020-04-02,13915
Italy,Italy,43,12,2020-04-03,14681
Italy,Italy,43,12,2020-04-04,15362
Italy,Italy,43,12,2020-04-05,15887
Italy,Italy,43,12,2020-04-06,16523
Italy,Italy,43,12,2020-04-07,17127
Italy,Italy,43,12,2020-04-08,17669
Italy,Italy,43,12,2020-04-09,18279
Italy,Italy,43,12,2020-04-10,18849
Italy,Italy,43,12,2020-04-11,19468
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-01-22,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-01-23,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-01-24,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-01-25,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-01-26,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-01-27,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-01-28,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-01-29,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-01-30,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-01-31,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-01,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-02,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-03,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-04,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-05,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-06,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-07,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-08,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-09,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-10,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-11,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-12,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-13,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-14,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-15,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-16,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-17,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-18,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-19,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-20,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-21,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-22,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-23,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-24,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-25,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-26,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-27,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-28,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-02-29,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-03-01,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-03-02,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-03-03,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-03-04,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-03-05,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-03-06,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-03-07,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-03-08,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-03-09,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-03-10,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-03-11,0
Ivory Coast,Ivory Coast,7.54,-5.5471,2020-03-12,0
